FlightID,Code,seatsAvail,authLevel,resHoldTotal,reportDt,orig,dest,DptDt,Carrier,fltNr,opsSuffix,fltNrDptDt,fltNrArrDt,DptTime,ArrTime
6681,B,53,275,0,2016-05-22,KUZOV,RUZVK,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,23:33:00
6681,Y,126,275,0,2016-05-22,KUZOV,RUZVK,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,23:33:00
6681,B,17,275,0,2016-05-22,KUZOV,KOVYL,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,01:03:00
6681,Y,93,275,0,2016-05-22,KUZOV,KOVYL,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,01:03:00
6681,B,13,275,0,2016-05-22,KUZOV,ZUBVP,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,02:24:00
6681,Y,92,275,0,2016-05-22,KUZOV,ZUBVP,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,02:24:00
6681,B,8,275,0,2016-05-22,KUZOV,SASOV,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,03:19:00
6681,Y,92,275,0,2016-05-22,KUZOV,SASOV,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,03:19:00
6681,B,3,275,1,2016-05-22,KUZOV,RZN1,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,05:27:00
6681,Y,91,275,0,2016-05-22,KUZOV,RZN1,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,05:27:00
6681,B,3,275,8,2016-05-22,KUZOV,MOWKZ,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,09:08:00
6681,Y,89,275,6,2016-05-22,KUZOV,MOWKZ,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,20:22:00,09:08:00
6681,B,21,275,1,2016-05-22,RUZVK,KOVYL,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,01:03:00
6681,Y,100,275,0,2016-05-22,RUZVK,KOVYL,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,01:03:00
6681,B,15,275,0,2016-05-22,RUZVK,ZUBVP,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,02:24:00
6681,Y,99,275,0,2016-05-22,RUZVK,ZUBVP,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,02:24:00
6681,B,10,275,0,2016-05-22,RUZVK,SASOV,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,03:19:00
6681,Y,98,275,0,2016-05-22,RUZVK,SASOV,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,03:19:00
6681,B,5,275,0,2016-05-22,RUZVK,RZN1,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,05:27:00
6681,Y,97,275,0,2016-05-22,RUZVK,RZN1,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,05:27:00
6681,B,4,275,43,2016-05-22,RUZVK,MOWKZ,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,09:08:00
6681,Y,95,275,36,2016-05-22,RUZVK,MOWKZ,2016-05-20,FPC,49,J,2016-05-20,2016-05-21,23:48:00,09:08:00
6681,B,17,275,0,2016-05-22,KOVYL,ZUBVP,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,01:05:00,02:24:00
6681,Y,99,275,0,2016-05-22,KOVYL,ZUBVP,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,01:05:00,02:24:00
6681,B,11,275,0,2016-05-22,KOVYL,SASOV,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,01:05:00,03:19:00
6681,Y,98,275,0,2016-05-22,KOVYL,SASOV,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,01:05:00,03:19:00
6681,B,5,275,0,2016-05-22,KOVYL,RZN1,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,01:05:00,05:27:00
6681,Y,97,275,0,2016-05-22,KOVYL,RZN1,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,01:05:00,05:27:00
6681,B,4,275,6,2016-05-22,KOVYL,MOWKZ,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,01:05:00,09:08:00
6681,Y,95,275,1,2016-05-22,KOVYL,MOWKZ,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,01:05:00,09:08:00
6681,B,11,275,0,2016-05-22,ZUBVP,SASOV,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,02:26:00,03:19:00
6681,Y,98,275,0,2016-05-22,ZUBVP,SASOV,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,02:26:00,03:19:00
6681,B,5,275,0,2016-05-22,ZUBVP,RZN1,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,02:26:00,05:27:00
6681,Y,97,275,0,2016-05-22,ZUBVP,RZN1,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,02:26:00,05:27:00
6681,B,4,275,6,2016-05-22,ZUBVP,MOWKZ,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,02:26:00,09:08:00
6681,Y,95,275,2,2016-05-22,ZUBVP,MOWKZ,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,02:26:00,09:08:00
6681,B,5,275,0,2016-05-22,SASOV,RZN1,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,03:21:00,05:27:00
6681,Y,97,275,0,2016-05-22,SASOV,RZN1,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,03:21:00,05:27:00
6681,B,4,275,6,2016-05-22,SASOV,MOWKZ,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,03:21:00,09:08:00
6681,Y,95,275,1,2016-05-22,SASOV,MOWKZ,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,03:21:00,09:08:00
6681,B,10,275,1,2016-05-22,RZN1,MOWKZ,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,05:39:00,09:08:00
6681,Y,99,275,2,2016-05-22,RZN1,MOWKZ,2016-05-21,FPC,49,J,2016-05-20,2016-05-21,05:39:00,09:08:00
7116,F,4,12,0,2016-04-17,MOWKZ,RZN1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,22:57:00
7116,C,1,54,1,2016-04-17,MOWKZ,RZN1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,22:57:00
7116,B,0,129,4,2016-04-17,MOWKZ,RZN1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,22:57:00
7116,Y,9,129,7,2016-04-17,MOWKZ,RZN1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,22:57:00
7116,F,4,12,0,2016-04-17,MOWKZ,RUZVK,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,03:38:00
7116,C,1,54,0,2016-04-17,MOWKZ,RUZVK,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,03:38:00
7116,B,0,129,1,2016-04-17,MOWKZ,RUZVK,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,03:38:00
7116,Y,9,129,8,2016-04-17,MOWKZ,RUZVK,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,03:38:00
7116,F,4,12,0,2016-04-17,MOWKZ,SYZR1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,07:36:00
7116,C,1,54,3,2016-04-17,MOWKZ,SYZR1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,07:36:00
7116,B,0,129,16,2016-04-17,MOWKZ,SYZR1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,07:36:00
7116,Y,9,129,17,2016-04-17,MOWKZ,SYZR1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,07:36:00
7116,F,4,12,8,2016-04-17,MOWKZ,KUF,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,09:18:00
7116,C,1,54,49,2016-04-17,MOWKZ,KUF,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,09:18:00
7116,B,0,129,107,2016-04-17,MOWKZ,KUF,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,09:18:00
7116,Y,9,129,87,2016-04-17,MOWKZ,KUF,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,20:08:00,09:18:00
7116,F,4,12,0,2016-04-17,RZN1,RUZVK,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,03:38:00
7116,C,2,54,0,2016-04-17,RZN1,RUZVK,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,03:38:00
7116,B,4,129,0,2016-04-17,RZN1,RUZVK,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,03:38:00
7116,Y,16,129,0,2016-04-17,RZN1,RUZVK,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,03:38:00
7116,F,4,12,0,2016-04-17,RZN1,SYZR1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,07:36:00
7116,C,2,54,0,2016-04-17,RZN1,SYZR1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,07:36:00
7116,B,4,129,0,2016-04-17,RZN1,SYZR1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,07:36:00
7116,Y,16,129,0,2016-04-17,RZN1,SYZR1,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,07:36:00
7116,F,4,12,0,2016-04-17,RZN1,KUF,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,09:18:00
7116,C,2,54,0,2016-04-17,RZN1,KUF,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,09:18:00
7116,B,4,129,0,2016-04-17,RZN1,KUF,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,09:18:00
7116,Y,16,129,0,2016-04-17,RZN1,KUF,2016-04-15,FPC,10,J,2016-04-15,2016-04-16,22:59:00,09:18:00
7116,F,4,12,0,2016-04-17,RUZVK,SYZR1,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,03:50:00,07:36:00
7116,C,2,54,0,2016-04-17,RUZVK,SYZR1,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,03:50:00,07:36:00
7116,B,5,129,0,2016-04-17,RUZVK,SYZR1,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,03:50:00,07:36:00
7116,Y,24,129,0,2016-04-17,RUZVK,SYZR1,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,03:50:00,07:36:00
7116,F,4,12,0,2016-04-17,RUZVK,KUF,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,03:50:00,09:18:00
7116,C,2,54,0,2016-04-17,RUZVK,KUF,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,03:50:00,09:18:00
7116,B,5,129,0,2016-04-17,RUZVK,KUF,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,03:50:00,09:18:00
7116,Y,24,129,0,2016-04-17,RUZVK,KUF,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,03:50:00,09:18:00
7116,F,4,12,0,2016-04-17,SYZR1,KUF,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,07:40:00,09:18:00
7116,C,5,54,0,2016-04-17,SYZR1,KUF,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,07:40:00,09:18:00
7116,B,21,129,0,2016-04-17,SYZR1,KUF,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,07:40:00,09:18:00
7116,Y,41,129,0,2016-04-17,SYZR1,KUF,2016-04-16,FPC,10,J,2016-04-15,2016-04-16,07:40:00,09:18:00
7117,F,6,12,0,2016-04-17,MOWKZ,RZN1,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,22:57:00
7117,C,52,72,0,2016-04-17,MOWKZ,RZN1,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,22:57:00
7117,B,30,113,0,2016-04-17,MOWKZ,RZN1,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,22:57:00
7117,Y,45,113,0,2016-04-17,MOWKZ,RZN1,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,22:57:00
7117,F,6,12,0,2016-04-17,MOWKZ,RUZVK,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,03:38:00
7117,C,52,72,0,2016-04-17,MOWKZ,RUZVK,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,03:38:00
7117,B,28,113,0,2016-04-17,MOWKZ,RUZVK,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,03:38:00
7117,Y,45,113,1,2016-04-17,MOWKZ,RUZVK,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,03:38:00
7117,F,6,12,0,2016-04-17,MOWKZ,SYZR1,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,07:36:00
7117,C,52,72,2,2016-04-17,MOWKZ,SYZR1,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,07:36:00
7117,B,28,113,14,2016-04-17,MOWKZ,SYZR1,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,07:36:00
7117,Y,45,113,9,2016-04-17,MOWKZ,SYZR1,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,07:36:00
7117,F,6,12,6,2016-04-17,MOWKZ,KUF,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,09:18:00
7117,C,52,72,18,2016-04-17,MOWKZ,KUF,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,09:18:00
7117,B,28,113,67,2016-04-17,MOWKZ,KUF,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,09:18:00
7117,Y,45,113,55,2016-04-17,MOWKZ,KUF,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,20:08:00,09:18:00
7117,F,6,12,0,2016-04-17,RZN1,RUZVK,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,22:59:00,03:38:00
7117,C,52,72,0,2016-04-17,RZN1,RUZVK,2016-04-16,FPC,10,J,2016-04-16,2016-04-17,22:59:00,03:38:00
7165,C,6,30,4,2016-04-17,MOWKZ,RZN1,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,20:50:00
7165,B,28,339,21,2016-04-17,MOWKZ,RZN1,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,20:50:00
7165,Y,24,339,14,2016-04-17,MOWKZ,RZN1,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,20:50:00
7165,C,6,30,0,2016-04-17,MOWKZ,SASOV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,23:25:00
7165,B,16,339,24,2016-04-17,MOWKZ,SASOV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,23:25:00
7165,Y,17,339,12,2016-04-17,MOWKZ,SASOV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,23:25:00
7165,C,6,30,0,2016-04-17,MOWKZ,ZUBVP,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,00:24:00
7165,B,16,339,13,2016-04-17,MOWKZ,ZUBVP,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,00:24:00
7165,Y,17,339,15,2016-04-17,MOWKZ,ZUBVP,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,00:24:00
7165,C,6,30,0,2016-04-17,MOWKZ,KOVYL,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,01:29:00
7165,B,16,339,8,2016-04-17,MOWKZ,KOVYL,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,01:29:00
7165,Y,17,339,17,2016-04-17,MOWKZ,KOVYL,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,01:29:00
7165,C,6,30,0,2016-04-17,MOWKZ,RUZVK,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,02:44:00
7165,B,16,339,20,2016-04-17,MOWKZ,RUZVK,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,02:44:00
7165,Y,17,339,26,2016-04-17,MOWKZ,RUZVK,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,02:44:00
7165,C,5,30,2,2016-04-17,MOWKZ,INZA,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,04:32:00
7165,B,14,339,3,2016-04-17,MOWKZ,INZA,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,04:32:00
7165,Y,17,339,4,2016-04-17,MOWKZ,INZA,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,04:32:00
7165,C,5,30,0,2016-04-17,MOWKZ,BARYS,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,05:25:00
7165,B,14,339,2,2016-04-17,MOWKZ,BARYS,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,05:25:00
7165,Y,17,339,5,2016-04-17,MOWKZ,BARYS,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,05:25:00
7165,C,5,30,4,2016-04-17,MOWKZ,SYZR1,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,07:08:00
7165,B,14,339,27,2016-04-17,MOWKZ,SYZR1,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,07:08:00
7165,Y,17,339,37,2016-04-17,MOWKZ,SYZR1,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,07:08:00
7165,C,5,30,0,2016-04-17,MOWKZ,CHAPV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,08:24:00
7165,B,14,339,5,2016-04-17,MOWKZ,CHAPV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,08:24:00
7165,Y,17,339,3,2016-04-17,MOWKZ,CHAPV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,08:24:00
7165,C,5,30,14,2016-04-17,MOWKZ,KUF,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,09:09:00
7165,B,14,339,187,2016-04-17,MOWKZ,KUF,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,09:09:00
7165,Y,17,339,181,2016-04-17,MOWKZ,KUF,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,18:10:00,09:09:00
7165,C,9,30,1,2016-04-17,RZN1,SASOV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,23:25:00
7165,B,28,339,2,2016-04-17,RZN1,SASOV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,23:25:00
7165,Y,22,339,0,2016-04-17,RZN1,SASOV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,23:25:00
7165,C,9,30,0,2016-04-17,RZN1,ZUBVP,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,00:24:00
7165,B,28,339,2,2016-04-17,RZN1,ZUBVP,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,00:24:00
7165,Y,22,339,2,2016-04-17,RZN1,ZUBVP,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,00:24:00
7165,C,9,30,0,2016-04-17,RZN1,KOVYL,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,01:29:00
7165,B,28,339,1,2016-04-17,RZN1,KOVYL,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,01:29:00
7165,Y,22,339,0,2016-04-17,RZN1,KOVYL,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,01:29:00
7165,C,9,30,0,2016-04-17,RZN1,RUZVK,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,02:44:00
7165,B,28,339,3,2016-04-17,RZN1,RUZVK,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,02:44:00
7165,Y,22,339,4,2016-04-17,RZN1,RUZVK,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,02:44:00
7165,C,8,30,0,2016-04-17,RZN1,INZA,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,04:32:00
7165,B,25,339,0,2016-04-17,RZN1,INZA,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,04:32:00
7165,Y,22,339,0,2016-04-17,RZN1,INZA,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,04:32:00
7165,C,8,30,0,2016-04-17,RZN1,BARYS,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,05:25:00
7165,B,25,339,0,2016-04-17,RZN1,BARYS,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,05:25:00
7165,Y,22,339,0,2016-04-17,RZN1,BARYS,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,05:25:00
7165,C,8,30,0,2016-04-17,RZN1,SYZR1,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,07:08:00
7165,B,25,339,1,2016-04-17,RZN1,SYZR1,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,07:08:00
7165,Y,22,339,2,2016-04-17,RZN1,SYZR1,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,07:08:00
7165,C,8,30,0,2016-04-17,RZN1,CHAPV,2016-04-15,FPC,50,M,2016-04-15,2016-04-16,21:02:00,08:24:00
7253,F,4,12,0,2016-04-17,KUF,RUZVK,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,00:16:00
7253,C,42,72,2,2016-04-17,KUF,RUZVK,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,00:16:00
7253,B,25,113,1,2016-04-17,KUF,RUZVK,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,00:16:00
7253,Y,43,113,2,2016-04-17,KUF,RUZVK,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,00:16:00
7253,F,0,12,0,2016-04-17,KUF,RZN1,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,04:57:00
7253,C,34,72,0,2016-04-17,KUF,RZN1,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,04:57:00
7253,B,19,113,6,2016-04-17,KUF,RZN1,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,04:57:00
7253,Y,42,113,4,2016-04-17,KUF,RZN1,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,04:57:00
7253,F,0,12,8,2016-04-17,KUF,MOWKZ,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,07:55:00
7253,C,34,72,28,2016-04-17,KUF,MOWKZ,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,07:55:00
7253,B,19,113,78,2016-04-17,KUF,MOWKZ,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,07:55:00
7253,Y,42,113,61,2016-04-17,KUF,MOWKZ,2016-04-15,FPC,9,J,2016-04-15,2016-04-16,18:40:00,07:55:00
7253,F,0,12,0,2016-04-17,RUZVK,RZN1,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,00:28:00,04:57:00
7253,C,34,72,0,2016-04-17,RUZVK,RZN1,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,00:28:00,04:57:00
7253,B,19,113,0,2016-04-17,RUZVK,RZN1,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,00:28:00,04:57:00
7253,Y,43,113,0,2016-04-17,RUZVK,RZN1,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,00:28:00,04:57:00
7253,F,0,12,4,2016-04-17,RUZVK,MOWKZ,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,00:28:00,07:55:00
7253,C,34,72,10,2016-04-17,RUZVK,MOWKZ,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,00:28:00,07:55:00
7253,B,19,113,8,2016-04-17,RUZVK,MOWKZ,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,00:28:00,07:55:00
7253,Y,43,113,3,2016-04-17,RUZVK,MOWKZ,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,00:28:00,07:55:00
7253,F,0,12,0,2016-04-17,RZN1,MOWKZ,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,04:59:00,07:55:00
7253,C,34,72,0,2016-04-17,RZN1,MOWKZ,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,04:59:00,07:55:00
7253,B,25,113,0,2016-04-17,RZN1,MOWKZ,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,04:59:00,07:55:00
7253,Y,47,113,0,2016-04-17,RZN1,MOWKZ,2016-04-16,FPC,9,J,2016-04-15,2016-04-16,04:59:00,07:55:00
7302,C,22,30,0,2016-04-17,KUF,KUZOV,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,20:24:00
7302,B,142,339,6,2016-04-17,KUF,KUZOV,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,20:24:00
7302,Y,204,339,2,2016-04-17,KUF,KUZOV,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,20:24:00
7302,C,22,30,1,2016-04-17,KUF,RUZVK,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,23:31:00
7302,B,136,339,9,2016-04-17,KUF,RUZVK,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,23:31:00
7302,Y,200,339,9,2016-04-17,KUF,RUZVK,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,23:31:00
7302,C,20,30,0,2016-04-17,KUF,KOVYL,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,01:03:00
7302,B,85,337,0,2016-04-17,KUF,KOVYL,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,01:03:00
7302,Y,157,338,0,2016-04-17,KUF,KOVYL,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,01:03:00
7302,C,20,30,0,2016-04-17,KUF,ZUBVP,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,02:24:00
7302,B,77,337,0,2016-04-17,KUF,ZUBVP,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,02:24:00
7302,Y,143,338,1,2016-04-17,KUF,ZUBVP,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,02:24:00
7302,C,20,30,0,2016-04-17,KUF,SASOV,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,03:19:00
7302,B,75,337,4,2016-04-17,KUF,SASOV,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,03:19:00
7302,Y,136,338,5,2016-04-17,KUF,SASOV,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,03:19:00
7302,C,19,30,0,2016-04-17,KUF,RZN1,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,05:27:00
7302,B,72,337,8,2016-04-17,KUF,RZN1,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,05:27:00
7302,Y,129,338,2,2016-04-17,KUF,RZN1,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,05:27:00
7302,C,17,30,7,2016-04-17,KUF,MOWKZ,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,09:08:00
7302,B,72,337,169,2016-04-17,KUF,MOWKZ,2016-04-15,FPC,49,J,2016-04-15,2016-04-16,17:02:00,09:08:00
